file	parliament_year	chamber	column	line	text
https://pdf.swedeb.se/riksdagen-motions-pdf/1877/mot_1877__fk__00005/mot_1877__fk__00005_004.pdf	1877	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1877/mot_1877__fk__00005/mot_1877__fk__00005_004.pdf	1877	fk	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1877/mot_1877__fk__00005/mot_1877__fk__00005_004.pdf	1877	fk	1	17	
https://pdf.swedeb.se/riksdagen-motions-pdf/1877/mot_1877__fk__00009/mot_1877__fk__00009_004.pdf	1877	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1877/mot_1877__fk__00009/mot_1877__fk__00009_004.pdf	1877	fk	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1877/mot_1877__fk__00009/mot_1877__fk__00009_004.pdf	1877	fk	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1877/mot_1877__fk__00038/mot_1877__fk__00038_001.pdf	1877	fk	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1877/mot_1877__fk__00038/mot_1877__fk__00038_001.pdf	1877	fk	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1877/mot_1877__fk__00038/mot_1877__fk__00038_001.pdf	1877	fk	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__ak__00010/mot_1878__ak__00010_003.pdf	1878	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__ak__00010/mot_1878__ak__00010_003.pdf	1878	ak	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__ak__00010/mot_1878__ak__00010_003.pdf	1878	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__ak__00125/mot_1878__ak__00125_002.pdf	1878	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__ak__00125/mot_1878__ak__00125_002.pdf	1878	ak	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__ak__00125/mot_1878__ak__00125_002.pdf	1878	ak	1	29	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__ak__00155/mot_1878__ak__00155_001.pdf	1878	ak	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__ak__00155/mot_1878__ak__00155_001.pdf	1878	ak	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__ak__00155/mot_1878__ak__00155_001.pdf	1878	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__fk__00009/mot_1878__fk__00009_026.pdf	1878	fk	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__fk__00009/mot_1878__fk__00009_026.pdf	1878	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__fk__00009/mot_1878__fk__00009_026.pdf	1878	fk	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__fk__00013/mot_1878__fk__00013_004.pdf	1878	fk	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__fk__00013/mot_1878__fk__00013_004.pdf	1878	fk	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__fk__00013/mot_1878__fk__00013_004.pdf	1878	fk	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__fk__00030/mot_1878__fk__00030_006.pdf	1878	fk	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__fk__00030/mot_1878__fk__00030_006.pdf	1878	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1878/mot_1878__fk__00030/mot_1878__fk__00030_006.pdf	1878	fk	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__ak__00019/mot_1879__ak__00019_001.pdf	1879	ak	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__ak__00019/mot_1879__ak__00019_001.pdf	1879	ak	1	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__ak__00019/mot_1879__ak__00019_001.pdf	1879	ak	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__ak__00020/mot_1879__ak__00020_003.pdf	1879	ak	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__ak__00020/mot_1879__ak__00020_003.pdf	1879	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__ak__00020/mot_1879__ak__00020_003.pdf	1879	ak	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__ak__reg/mot_1879__ak__reg_002.pdf	1879	ak	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__ak__reg/mot_1879__ak__reg_002.pdf	1879	ak	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__ak__reg/mot_1879__ak__reg_002.pdf	1879	ak	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__fk__00001/mot_1879__fk__00001_055.pdf	1879	fk	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__fk__00001/mot_1879__fk__00001_055.pdf	1879	fk	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__fk__00001/mot_1879__fk__00001_055.pdf	1879	fk	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__fk__00003/mot_1879__fk__00003_001.pdf	1879	fk	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__fk__00003/mot_1879__fk__00003_001.pdf	1879	fk	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__fk__00003/mot_1879__fk__00003_001.pdf	1879	fk	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__fk__00028/mot_1879__fk__00028_002.pdf	1879	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__fk__00028/mot_1879__fk__00028_002.pdf	1879	fk	1	38	
https://pdf.swedeb.se/riksdagen-motions-pdf/1879/mot_1879__fk__00028/mot_1879__fk__00028_002.pdf	1879	fk	1	40	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__ak__00022/mot_1880__ak__00022_001.pdf	1880	ak	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__ak__00022/mot_1880__ak__00022_001.pdf	1880	ak	1	17	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__ak__00022/mot_1880__ak__00022_001.pdf	1880	ak	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__ak__00040/mot_1880__ak__00040_003.pdf	1880	ak	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__ak__00040/mot_1880__ak__00040_003.pdf	1880	ak	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__ak__00040/mot_1880__ak__00040_003.pdf	1880	ak	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__ak__00121/mot_1880__ak__00121_003.pdf	1880	ak	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__ak__00121/mot_1880__ak__00121_003.pdf	1880	ak	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__ak__00121/mot_1880__ak__00121_003.pdf	1880	ak	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__fk__00030/mot_1880__fk__00030_002.pdf	1880	fk	1	35	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__fk__00030/mot_1880__fk__00030_002.pdf	1880	fk	1	36	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__fk__00030/mot_1880__fk__00030_002.pdf	1880	fk	1	37	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__fk__00036/mot_1880__fk__00036_002.pdf	1880	fk	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__fk__00036/mot_1880__fk__00036_002.pdf	1880	fk	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__fk__00036/mot_1880__fk__00036_002.pdf	1880	fk	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__fk__00041/mot_1880__fk__00041_002.pdf	1880	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__fk__00041/mot_1880__fk__00041_002.pdf	1880	fk	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1880/mot_1880__fk__00041/mot_1880__fk__00041_002.pdf	1880	fk	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__ak__00071/mot_1881__ak__00071_002.pdf	1881	ak	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__ak__00071/mot_1881__ak__00071_002.pdf	1881	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__ak__00071/mot_1881__ak__00071_002.pdf	1881	ak	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__ak__00111/mot_1881__ak__00111_003.pdf	1881	ak	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__ak__00111/mot_1881__ak__00111_003.pdf	1881	ak	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__ak__00111/mot_1881__ak__00111_003.pdf	1881	ak	1	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__ak__00138/mot_1881__ak__00138_002.pdf	1881	ak	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__ak__00138/mot_1881__ak__00138_002.pdf	1881	ak	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__ak__00138/mot_1881__ak__00138_002.pdf	1881	ak	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__fk__00006/mot_1881__fk__00006_163.pdf	1881	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__fk__00006/mot_1881__fk__00006_163.pdf	1881	fk	1	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__fk__00006/mot_1881__fk__00006_163.pdf	1881	fk	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__fk__00006/mot_1881__fk__00006_174.pdf	1881	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__fk__00006/mot_1881__fk__00006_174.pdf	1881	fk	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__fk__00006/mot_1881__fk__00006_174.pdf	1881	fk	1	26	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__fk__00016/mot_1881__fk__00016_001.pdf	1881	fk	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__fk__00016/mot_1881__fk__00016_001.pdf	1881	fk	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1881/mot_1881__fk__00016/mot_1881__fk__00016_001.pdf	1881	fk	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__ak__00020/mot_1882__ak__00020_001.pdf	1882	ak	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__ak__00020/mot_1882__ak__00020_001.pdf	1882	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__ak__00020/mot_1882__ak__00020_001.pdf	1882	ak	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__ak__00042/mot_1882__ak__00042_005.pdf	1882	ak	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__ak__00042/mot_1882__ak__00042_005.pdf	1882	ak	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__ak__00042/mot_1882__ak__00042_005.pdf	1882	ak	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__ak__00111/mot_1882__ak__00111_002.pdf	1882	ak	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__ak__00111/mot_1882__ak__00111_002.pdf	1882	ak	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__ak__00111/mot_1882__ak__00111_002.pdf	1882	ak	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__fk__00001/mot_1882__fk__00001_016.pdf	1882	fk	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__fk__00001/mot_1882__fk__00001_016.pdf	1882	fk	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__fk__00001/mot_1882__fk__00001_016.pdf	1882	fk	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__fk__00009/mot_1882__fk__00009_005.pdf	1882	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__fk__00009/mot_1882__fk__00009_005.pdf	1882	fk	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__fk__00009/mot_1882__fk__00009_005.pdf	1882	fk	1	17	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__fk__00022/mot_1882__fk__00022_001.pdf	1882	fk	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__fk__00022/mot_1882__fk__00022_001.pdf	1882	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1882/mot_1882__fk__00022/mot_1882__fk__00022_001.pdf	1882	fk	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__ak__00045/mot_1883__ak__00045_003.pdf	1883	ak	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__ak__00045/mot_1883__ak__00045_003.pdf	1883	ak	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__ak__00045/mot_1883__ak__00045_003.pdf	1883	ak	1	35	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__ak__00050/mot_1883__ak__00050_002.pdf	1883	ak	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__ak__00050/mot_1883__ak__00050_002.pdf	1883	ak	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__ak__00050/mot_1883__ak__00050_002.pdf	1883	ak	1	35	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__ak__00103/mot_1883__ak__00103_004.pdf	1883	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__ak__00103/mot_1883__ak__00103_004.pdf	1883	ak	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__ak__00103/mot_1883__ak__00103_004.pdf	1883	ak	1	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__fk__00002/mot_1883__fk__00002_001.pdf	1883	fk	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__fk__00002/mot_1883__fk__00002_001.pdf	1883	fk	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__fk__00002/mot_1883__fk__00002_001.pdf	1883	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__fk__00002/mot_1883__fk__00002_064.pdf	1883	fk	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__fk__00002/mot_1883__fk__00002_064.pdf	1883	fk	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__fk__00002/mot_1883__fk__00002_064.pdf	1883	fk	1	30	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__fk__00002/mot_1883__fk__00002_126.pdf	1883	fk	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__fk__00002/mot_1883__fk__00002_126.pdf	1883	fk	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1883/mot_1883__fk__00002/mot_1883__fk__00002_126.pdf	1883	fk	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__ak__00011/mot_1884__ak__00011_001.pdf	1884	ak	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__ak__00011/mot_1884__ak__00011_001.pdf	1884	ak	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__ak__00011/mot_1884__ak__00011_001.pdf	1884	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__ak__00011/mot_1884__ak__00011_015.pdf	1884	ak	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__ak__00011/mot_1884__ak__00011_015.pdf	1884	ak	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__ak__00011/mot_1884__ak__00011_015.pdf	1884	ak	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__ak__00123/mot_1884__ak__00123_016.pdf	1884	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__ak__00123/mot_1884__ak__00123_016.pdf	1884	ak	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__ak__00123/mot_1884__ak__00123_016.pdf	1884	ak	1	26	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__fk__00003/mot_1884__fk__00003_003.pdf	1884	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__fk__00003/mot_1884__fk__00003_003.pdf	1884	fk	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__fk__00003/mot_1884__fk__00003_003.pdf	1884	fk	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__fk__00003/mot_1884__fk__00003_008.pdf	1884	fk	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__fk__00003/mot_1884__fk__00003_008.pdf	1884	fk	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__fk__00003/mot_1884__fk__00003_008.pdf	1884	fk	1	30	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__fk__00039/mot_1884__fk__00039_028.pdf	1884	fk	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__fk__00039/mot_1884__fk__00039_028.pdf	1884	fk	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1884/mot_1884__fk__00039/mot_1884__fk__00039_028.pdf	1884	fk	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__ak__00005/mot_1885__ak__00005_001.pdf	1885	ak	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__ak__00005/mot_1885__ak__00005_001.pdf	1885	ak	1	17	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__ak__00005/mot_1885__ak__00005_001.pdf	1885	ak	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__ak__00134/mot_1885__ak__00134_001.pdf	1885	ak	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__ak__00134/mot_1885__ak__00134_001.pdf	1885	ak	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__ak__00134/mot_1885__ak__00134_001.pdf	1885	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__ak__fört/mot_1885__ak__fört_007.pdf	1885	ak	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__ak__fört/mot_1885__ak__fört_007.pdf	1885	ak	1	17	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__ak__fört/mot_1885__ak__fört_007.pdf	1885	ak	1	36	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__fk__00004/mot_1885__fk__00004_019.pdf	1885	fk	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__fk__00004/mot_1885__fk__00004_019.pdf	1885	fk	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__fk__00004/mot_1885__fk__00004_019.pdf	1885	fk	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__fk__00004/mot_1885__fk__00004_019.pdf	1885	fk	2	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__fk__00004/mot_1885__fk__00004_019.pdf	1885	fk	2	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__fk__00004/mot_1885__fk__00004_019.pdf	1885	fk	2	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__fk__00018/mot_1885__fk__00018_051.pdf	1885	fk	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__fk__00018/mot_1885__fk__00018_051.pdf	1885	fk	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__fk__00018/mot_1885__fk__00018_051.pdf	1885	fk	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__fk__00050/mot_1885__fk__00050_001.pdf	1885	fk	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__fk__00050/mot_1885__fk__00050_001.pdf	1885	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1885/mot_1885__fk__00050/mot_1885__fk__00050_001.pdf	1885	fk	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__ak__00013/mot_1886__ak__00013_002.pdf	1886	ak	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__ak__00013/mot_1886__ak__00013_002.pdf	1886	ak	1	26	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__ak__00013/mot_1886__ak__00013_002.pdf	1886	ak	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__ak__00083/mot_1886__ak__00083_003.pdf	1886	ak	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__ak__00083/mot_1886__ak__00083_003.pdf	1886	ak	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__ak__00083/mot_1886__ak__00083_003.pdf	1886	ak	1	34	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__ak__00157/mot_1886__ak__00157_005.pdf	1886	ak	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__ak__00157/mot_1886__ak__00157_005.pdf	1886	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__ak__00157/mot_1886__ak__00157_005.pdf	1886	ak	1	29	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__fk__00033/mot_1886__fk__00033_010.pdf	1886	fk	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__fk__00033/mot_1886__fk__00033_010.pdf	1886	fk	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__fk__00033/mot_1886__fk__00033_010.pdf	1886	fk	1	32	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__fk__00038/mot_1886__fk__00038_007.pdf	1886	fk	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__fk__00038/mot_1886__fk__00038_007.pdf	1886	fk	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__fk__00038/mot_1886__fk__00038_007.pdf	1886	fk	1	38	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__fk__00046/mot_1886__fk__00046_027.pdf	1886	fk	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__fk__00046/mot_1886__fk__00046_027.pdf	1886	fk	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1886/mot_1886__fk__00046/mot_1886__fk__00046_027.pdf	1886	fk	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_janmar_ak__00090/mot_1887_janmar_ak__00090_001.pdf	1887	ak	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_janmar_ak__00090/mot_1887_janmar_ak__00090_001.pdf	1887	ak	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_janmar_ak__00090/mot_1887_janmar_ak__00090_001.pdf	1887	ak	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_janmar_ak__00127/mot_1887_janmar_ak__00127_005.pdf	1887	ak	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_janmar_ak__00127/mot_1887_janmar_ak__00127_005.pdf	1887	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_janmar_ak__00127/mot_1887_janmar_ak__00127_005.pdf	1887	ak	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_janmar_fk__00009/mot_1887_janmar_fk__00009_005.pdf	1887	fk	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_janmar_fk__00009/mot_1887_janmar_fk__00009_005.pdf	1887	fk	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_janmar_fk__00009/mot_1887_janmar_fk__00009_005.pdf	1887	fk	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_janmar_fk__00013/mot_1887_janmar_fk__00013_012.pdf	1887	fk	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_janmar_fk__00013/mot_1887_janmar_fk__00013_012.pdf	1887	fk	1	17	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_janmar_fk__00013/mot_1887_janmar_fk__00013_012.pdf	1887	fk	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_majjul_ak__00032/mot_1887_majjul_ak__00032_002.pdf	1887	ak	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_majjul_ak__00032/mot_1887_majjul_ak__00032_002.pdf	1887	ak	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_majjul_ak__00032/mot_1887_majjul_ak__00032_002.pdf	1887	ak	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_majjul_fk__00023/mot_1887_majjul_fk__00023_003.pdf	1887	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_majjul_fk__00023/mot_1887_majjul_fk__00023_003.pdf	1887	fk	1	17	
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_majjul_fk__00023/mot_1887_majjul_fk__00023_003.pdf	1887	fk	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__ak__00085/mot_1888__ak__00085_002.pdf	1888	ak	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__ak__00085/mot_1888__ak__00085_002.pdf	1888	ak	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__ak__00085/mot_1888__ak__00085_002.pdf	1888	ak	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__ak__00098/mot_1888__ak__00098_001.pdf	1888	ak	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__ak__00098/mot_1888__ak__00098_001.pdf	1888	ak	1	20	
